ES.ID,Study,Year,Category,Sub_category,Response,same_trt,experiment,Ctrl-shared_YN,Shared-Control,LaterDiet,TrtFood,TrtResponse,TrtSE,TrtSD,CtrlFood,CtrlResponse,CtrlSE,CtrlSD,nTrt,nCtrl,Species,Sp_group,age_treated,sex,Trt_magnitude,Trt_duration,Recovery,LoH
666,Vargas et al. 2013b,2013,Reproduction,egg_offspring_quality,H. convergens 30m - Fertility (% eggs hatching_,ge,bk,Y,EH,"2 weeks Ad lib E. kuehniella eggs, 2 weeks 6-h access Schizaphis graminum, 2 weeks Ad lib S. gramium",30 min,53.8,5.4,23.5380543,ad libitum,68.9,4.7,20.48682503,19,19,Hippodamia.convergens,Insect,youngest,Female,0.020833333,1,0.663157895,higher
667,Vargas et al. 2013b,2013,Reproduction,egg_offspring_quality,H. convergens 6h - Fertility (% eggs hatching_,gf,bk,Y,EH,"2 weeks Ad lib E. kuehniella eggs, 2 weeks 6-h access Schizaphis graminum, 2 weeks Ad lib S. gramium",6 h,69.3,3.9,16.99970588,ad libitum,68.9,4.7,20.48682503,19,19,Hippodamia.convergens,Insect,youngest,Female,0.25,1,0.73255814,higher
668,Vrzal et al. 2010,2010,Longevity,lifespan,Ma - Days to 50% mortality,gh,bl,N,NA,L. camera nectar mimic,Low,30,1.04,2.751581364,High,27.33,0.99,3.130654884,7,10,Culex.quinquefasciatus,Insect,youngest,Male,0.375,0.6,0.857142857,higher
669,Vrzal et al. 2010,2010,Longevity,lifespan,Ma - Days to 50% mortality,gh,bl,N,NA,L. camera nectar mimic + amino acids,Low,32,1.12,3.16783838,High,27.6,0.94,2.972541001,8,10,Culex.quinquefasciatus,Insect,youngest,Male,0.375,0.6,0.864864865,higher
670,Vrzal et al. 2010,2010,Longevity,lifespan,Fm - Days to 50% mortality,gh,bl,N,NA,L. camera nectar mimic,Low,32.71,0.98,2.592836285,High,36.7,0.082,0.259306768,7,10,Culex.quinquefasciatus,Insect,youngest,Female,0.375,0.6,0.868421053,higher
671,Vrzal et al. 2010,2010,Longevity,lifespan,Fm - Days to 50% mortality,gh,bl,N,NA,L. camera nectar mimic + amino acids,Low,35.25,0.92,2.602152955,High,38,0.082,0.259306768,8,10,Culex.quinquefasciatus,Insect,youngest,Female,0.375,0.6,0.875,higher
672,Kitaysky et al. 2006,2006,Condition,size_growth,Body mass (wet) at 47 dph (g),er,ar,N,NA,Ad lib lipid rich fish,lipid-rich 353,322.5,9.84,22.0029089,lipid-rich 565,330.36,9.05,20.2364152,5,5,Rissa.brevirostris,Bird,youngest,Mixed,0.624778761,0.446808511,0.255319149,higher
673,Kitaysky et al. 2006,2006,Condition,size_growth,Body mass (wet) at 47 dph (g),es,ar,N,NA,Ad lib lipid poor fish,lipid-poor 223,317.2,2.65,5.92558014,lipid-poor 356,314.26,5.32,11.89588164,5,5,Rissa.brevirostris,Bird,youngest,Mixed,0.626404494,0.446808511,0.255319149,higher
674,Kitaysky et al. 2006,2006,Learning,learning,Proportion of correct choice made at 3rd learning trial,er,ar,N,NA,Ad lib lipid rich fish,lipid-rich 353,0.8,0.04,0.089442719,lipid-rich 565,0.83,0.11,0.245967478,5,5,Rissa.brevirostris,Bird,youngest,Mixed,0.624778761,0.446808511,0.375,higher
675,Kitaysky et al. 2006,2006,Learning,learning,Proportion of correct choice made at 3rd learning trial,es,ar,N,NA,Ad lib lipid rich fish,lipid-poor 223,0.26,0.14,0.313049517,lipid-poor 356,0.57,0.11,0.245967478,5,5,Rissa.brevirostris,Bird,youngest,Mixed,0.626404494,0.446808511,0.375,higher
676,Kitaysky et al. 2006,2006,Learning,memory,Proportion of correct choice made after 7 days,er,ar,N,NA,Ad lib lipid rich fish,lipid-rich 353,0.86,0.03,0.067082039,lipid-rich 565,0.93,0.04,0.089442719,5,5,Rissa.brevirostris,Bird,youngest,Mixed,0.624778761,0.446808511,0.444444444,higher
677,Kitaysky et al. 2006,2006,Learning,memory,Proportion of correct choice made after 7 days,es,ar,N,NA,Ad lib lipid rich fish,lipid-poor 223,0.3,0.13,0.290688837,lipid-poor 356,0.6,0.11,0.245967478,5,5,Rissa.brevirostris,Bird,youngest,Mixed,0.626404494,0.446808511,0.444444444,higher
678,Warne & Crespi 2015,2015,Condition,size_growth,Fm - mass at 10wk post meta,gi,bm,N,NA,10 pinhead/small crickets and flightless flies twice a week,LL-H water,1.02,,0.25,HL-H water,1.26,,0.1,6,6,Lithobates.sylvaticus,Amphibian,juvenile,Female,0.4,0.4375,0.52238806,higher
679,Warne & Crespi 2015,2015,Condition,size_growth,Ma - mass at 10wk post meta,gi,bm,N,NA,10 pinhead/small crickets and flightless flies twice a week,LL-H water,0.87,,0.1,HL-H water,1.27,,0.09,5,6,Lithobates.sylvaticus,Amphibian,juvenile,Male,0.4,0.383561644,0.48951049,higher
680,Warne & Crespi 2015,2015,Condition,body_composition,Fm - % fat mass,gi,bm,N,NA,10 pinhead/small crickets and flightless flies twice a week,LL-H water,0.28,,0.12,HL-H water,0.23,,0.17,6,6,Lithobates.sylvaticus,Amphibian,juvenile,Female,0.4,0.4375,0.52238806,higher
681,Warne & Crespi 2015,2015,Condition,body_composition,Ma - % fat mass,gi,bm,N,NA,10 pinhead/small crickets and flightless flies twice a week,LL-H water,0.2,,0.11,HL-H water,0.21,,0.1,5,6,Lithobates.sylvaticus,Amphibian,juvenile,Male,0.4,0.383561644,0.48951049,higher
682,Xie et al. 2015b,2015,Reproduction,mating,Fm. Mating latency ,gj,bn,N,NA,ad lib,Low,31.53,,19.29,High,24.7,,15.1,92,108,Cryptolaemus.montrouzieri,Insect,youngest,Female,0.25,1,0.263157895,lower
683,Xie et al. 2015b,2015,Reproduction,mating,Fm. Mating duration,gj,bn,N,NA,ad lib,Low,26.13,,11,High,28.01,,10.79,92,108,Cryptolaemus.montrouzieri,Insect,youngest,Female,0.25,1,0.263157895,higher
684,Xie et al. 2015b,2015,Reproduction,mating,Ma. Mating latency ,gj,bn,N,NA,ad lib,Low,35.03,,16.87,High,24.46,,16.73,64,136,Cryptolaemus.montrouzieri,Insect,youngest,Male,0.25,1,0.263157895,lower
685,Xie et al. 2015b,2015,Reproduction,mating,Ma. Mating duration,gj,bn,N,NA,ad lib,Low,23.45,,10.16,High,28.88,,10.83,64,136,Cryptolaemus.montrouzieri,Insect,youngest,Male,0.25,1,0.263157895,higher
686,Xie et al. 2015b,2015,Reproduction,egg_offspring_quantity,Fm. Eggs per day,gj,bn,N,NA,"ad lib, then 5 adul P. citri every 48 hrs",LL+LH - starved,1.69,,1.98,HL+HH - starved,4.6,,2.58,15,15,Cryptolaemus.montrouzieri,Insect,youngest,Female,0.25,1,0.588235294,higher
687,Xie et al. 2015b,2015,Reproduction,egg_offspring_quantity,Fm. Eggs per day,gj,bn,N,NA,"ad lib, then 10 adul P. citri every day",LL+LH - normal,3.34,,2.72,HL+HH - normal,6.78,,4.56,30,30,Cryptolaemus.montrouzieri,Insect,youngest,Female,0.25,1,0.588235294,higher
